actor_id,text,index_text,is_gt,manual_label_full,manual_label,topic,gpt_label,gpt_stance,gpt_topic
user_421,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_426,RT @marceelias: 🚨BREAKING: Michigan Supreme Court DEINIES Trump Campaign appeal to stop the counting of absentee ballots in Michigan.  Trum…,absentee appeal ballots campaign counting court deinies michigan michigan rt stop supreme trum trump 🚨breaking,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_403,RT @TrumpsTaxes: @DanCrenshawTX And here I thought it was the American voters who should determine the winner of a Presidential election.,american determine election presidential rt thought voters winner,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_293,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_208,RT @NormEisen: BREAKING: another legal loss for Trump and a biggie. Wisconsin state court just rules against Trump on his recount appeal.…,appeal biggie breaking court legal loss recount rt rules state trump trump wisconsin,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_275,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_179,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_283,"RT @danielsgoldman: For all those complaining that the DOJ did not disclose the Hunter Biden investigation prior to the election, did you a…",biden complaining disclose doj election hunter investigation prior rt,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_262,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_121,"RT @GottaLaff: Time left until Trump leaves office:   It is 39 days, 8 hours, 23 minutes, 54 seconds  until Wednesday, January 20, 2021 (Wa…",20 2021 23 39 54 days hours january leaves left minutes office rt seconds time trump wa wednesday,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_376,RT @CNNPolitics: Ivanka Trump and Jared Kushner to head south as she explores political future https://t.co/ivL4Ph5k56 https://t.co/fYtl6v8…,explores future head ivanka jared kushner political rt south trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_483,"RT @marcorubio: According to the left &amp; their partners in the legacy media, the Supreme Court was the appropriate place to legalize abortio…",abortio amp court left legacy legalize media partners place rt supreme,1,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_122,RT @JohnJHarwood: Senate Republicans want to cast GA runoffs as vital to check the power of Biden and House Democrats  but they fear saying…,biden cast check democrats fear ga house power republicans rt runoffs saying senate vital,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_290,RT @RandyResist: White House orders FDA chief to authorize Pfizer-BioNTech vaccine Friday or submit his resignation -   Trump bullies scien…,authorize biontech bullies chief fda friday house orders pfizer resignation rt scien submit trump vaccine white,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_12,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_126,RT @MustweSuffer: @Timodc BREAKING SYCOPHANTY: 14 House Reps (R) who appeared on the very same state ballot as Trump (and won) just signed…,14 and appeared ballot breaking house reps rt signed state sycophanty trump won,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_295,"RT @ChrisMurphyCT: “Right now, the most serious attempt to overthrow our democracy in the history of our of country is underway.   Those wh…",attempt country democracy history now overthrow right rt underway wh,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_3,RT @hilltop3407: @JRehling So how the fuck is Biden suppose to unify Americans when we have so many Traitors in Congress. I'll tell you how…,americans biden congress fuck how rt suppose traitors unify,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_284,"RT @Bill_Maxwell_: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any Member…",117th bill called congress exclude house jr leaders member members pascrell rep rt sanction today,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_283,"RT @kylegriffin1: Breaking: Trump has lost a Wisconsin lawsuit seeking to disqualify more than 221,000 ballots and overturn his loss to Bid…",000 221 ballots bid breaking disqualify lawsuit loss lost overturn rt seeking trump wisconsin,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_176,RT @BrettDGilman: Biden: I’ll Undo Every One of Trump’s Executive Orders https://t.co/EKQc4YI3nL,biden executive ll orders rt trump undo,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_379,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_484,RT @RepDavidRouzer: Joined @LanceGooden and 25 of our colleagues to urge Attorney General Barr to appoint a Special Counsel to investigate…,25 appoint attorney barr colleagues counsel general investigate joined rt special urge,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_277,"RT @PostOpinions: In our system, Texas isn’t the boss of Pennsylvania, @gtconway3d writes.  ""Allowing such suits would invite a multistate…",allowing boss invite isn multistate pennsylvania rt suits system texas writes,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_359,RT @Amy_Siskind: Biden has won Michigan again - the Michigan Supreme Court rejecting another Trump frivolous lawsuit.    womp womp.,biden court frivolous lawsuit michigan michigan rejecting rt supreme trump womp womp won,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_87,RT @JuddLegum: UPDATE: There are now 127 House Republicans who signed on in support of Texas' lawsuit seeking to THROW OUT MILLIONS OF VOTE…,127 house lawsuit millions republicans rt seeking signed support texas throw update vote,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_46,RT @funder: Devin Nunes tested positive for the Trump Virus.,devin nunes positive rt tested trump virus,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_13,"RT @Rosenchild: @ak_mack @DevinNunes 🚨 #Republicans / #GOP in Congress, Donald J. #Trump and the #Trump Administration are ENDANGERING:  🔥…",administration congress donald endangering gop republicans rt trump trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_194,"RT @kylegriffin1: Inbox: Rep. Bill Pascrell, Jr. today called on House leaders to sanction Members and exclude from the 117th Congress any…",117th any bill called congress exclude house inbox jr leaders members pascrell rep rt sanction today,1,neutral-Candidate_Advocacy,neutral,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_54,@CynthiaMLummis What we learned this week  1. Trump &amp; allies have lost 56 cases due to no credible or reliable evid… https://t.co/a7YYJTOdCg,56 allies amp cases credible due evid learned lost reliable trump week,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_372,RT @BillPascrell: Today I’m calling on House leaders to refuse to seat any Members trying to overturn the election and make donald trump an…,an calling donald election house leaders make members overturn refuse rt seat today trump,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_471,RT @politico: Minority Leader Kevin McCarthy this week joined 125 House GOP colleagues in support of an effort to subvert the presidential…,125 colleagues effort gop house joined kevin leader mccarthy minority presidential rt subvert support week,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_471,"RT @PostOpinions: In our system, Texas isn’t the boss of Pennsylvania, @gtconway3d writes.  ""Allowing such suits would invite a multistate…",allowing boss invite isn multistate pennsylvania rt suits system texas writes,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_360,RT @IlhanMN: It’s not hard to understand that these elected members of Congress who want to overturn the election are not committed to demo…,committed congress demo elected election hard it members overturn rt understand,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_117,RT @sahilkapur: So Kevin McCarthy signs on to a lawsuit seeking to thwart the presidential election outcome over groundless claims of wides…,claims election groundless kevin lawsuit mccarthy outcome presidential rt seeking signs thwart wides,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_114,"RT @ChrisMurphyCT: “Right now, the most serious attempt to overthrow our democracy in the history of our of country is underway.   Those wh…",attempt country democracy history now overthrow right rt underway wh,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_16,RT @SteveSchmidtSES: Members is an almost inconceivable act of betrayal.  They have broken faith with America and desecrated the blood sacr…,act america betrayal blood broken desecrated faith inconceivable members rt sacr,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_15,RT @kayleighmcenany: Pennsylvania ABSURDLY calls Texas “seditious” for pursuing Election Integrity at the Supreme Court!  PA’s Anti-Trump S…,absurdly anti calls court election integrity pa pennsylvania pursuing rt seditious supreme texas trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
